Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2008,7,31,2,30,0,0,0,18,18,970,296,2.1,0.14
2008,7,31,3,30,0,0,0,18,18,970,294,1.8,0.14
2008,7,31,4,30,0,0,0,18,18,970,293,1.5,0.14
2008,7,31,5,30,89,11,13,18,19,970,294,1.8,0.14
2008,7,31,6,30,229,70,118,18,21,970,291,2.2,0.14
2008,7,31,7,30,653,79,332,17,24,970,286,2.7,0.14
2008,7,31,8,30,74,235,277,16,26,970,282,3.4000000000000004,0.14
2008,7,31,9,30,9,205,212,16,27,970,283,4,0.14
2008,7,31,10,30,852,117,809,15,27,970,287,4.4,0.14
2008,7,31,11,30,880,117,893,16,28,970,290,4.6000000000000005,0.14
2008,7,31,12,30,893,114,924,16,28,970,294,4.7,0.14
2008,7,31,13,30,878,119,895,16,28,970,298,4.7,0.14
2008,7,31,14,30,856,116,814,16,27,970,303,4.6000000000000005,0.14
2008,7,31,15,30,824,106,688,16,27,970,308,4.4,0.14
2008,7,31,16,30,766,95,526,15,26,970,314,4.1000000000000005,0.14
2008,7,31,17,30,674,77,343,15,25,970,320,3.6,0.14
2008,7,31,18,30,501,52,160,15,23,970,328,2.7,0.14
2008,7,31,19,30,73,14,16,19,26,980,266,2.6,0.14
2008,7,31,20,30,0,0,0,20,25,980,265,2.7,0.14
2008,7,31,21,30,0,0,0,21,24,980,265,2.7,0.14
2008,7,31,22,30,0,0,0,21,24,980,265,2.7,0.14
2008,7,31,23,30,0,0,0,21,23,980,269,2.7,0.14
2011,8,1,0,30,0,0,0,21,23,980,278,2.6,0.14
2011,8,1,1,30,0,0,0,21,23,980,284,2.5,0.14
2011,8,1,2,30,0,0,0,21,22,980,290,2.6,0.14
2011,8,1,3,30,0,0,0,21,22,980,289,2.5,0.14
2011,8,1,4,30,0,0,0,21,22,980,288,2.2,0.14
2011,8,1,5,30,0,9,9,21,22,980,287,2.3000000000000003,0.14
2011,8,1,6,30,354,67,140,21,24,980,292,2.5,0.14
2011,8,1,7,30,0,34,34,20,27,980,298,2.7,0.14
2011,8,1,8,30,722,107,508,20,29,980,298,2.9000000000000004,0.14
2011,8,1,9,30,817,107,679,19,30,980,294,3.3000000000000003,0.14
2011,8,1,10,30,862,110,810,17,31,980,295,3.8000000000000003,0.14
2011,8,1,11,30,891,109,896,16,32,980,297,4.3,0.14
2011,8,1,12,30,902,108,926,16,32,980,301,4.6000000000000005,0.14
2011,8,1,13,30,890,112,899,15,32,980,305,4.7,0.14
2011,8,1,14,30,883,104,824,15,31,980,309,4.7,0.14
2011,8,1,15,30,860,94,700,14,30,980,314,4.7,0.14
2011,8,1,16,30,812,83,539,13,29,980,317,4.6000000000000005,0.14
2011,8,1,17,30,726,68,354,12,28,980,319,4.2,0.14
2011,8,1,18,30,557,47,167,12,25,980,323,2.9000000000000004,0.14
2011,8,1,19,30,164,13,18,13,23,980,327,1.5,0.14
2011,8,1,20,30,0,0,0,14,21,980,330,1.1,0.14
2011,8,1,21,30,0,0,0,14,21,980,326,1,0.14
2011,8,1,22,30,0,0,0,14,20,980,315,1,0.14
2011,8,1,23,30,0,0,0,14,20,980,300,1,0.14
2011,8,2,0,30,0,0,0,14,19,980,289,1,0.14
2011,8,2,1,30,0,0,0,15,19,980,283,1,0.14
2011,8,2,2,30,0,0,0,15,19,980,281,0.9,0.14
2011,8,2,3,30,0,0,0,15,20,980,277,0.8,0.14
2011,8,2,4,30,0,0,0,16,20,980,286,0.6000000000000001,0.14
2011,8,2,5,30,62,10,12,16,20,980,321,0.7000000000000001,0.14
2011,8,2,6,30,434,58,147,16,22,980,345,1,0.14
2011,8,2,7,30,651,74,324,14,25,980,345,1.4000000000000001,0.14
2011,8,2,8,30,415,199,429,11,28,980,322,1.6,0.14
2011,8,2,9,30,569,214,611,10,29,980,304,1.8,0.14
2011,8,2,10,30,486,301,695,9,30,980,294,2,0.14
2011,8,2,11,30,313,411,687,10,30,980,287,2.2,0.14
2011,8,2,12,30,91,438,521,10,30,980,281,2.3000000000000003,0.14
2011,8,2,13,30,51,391,436,11,30,980,272,2.4000000000000004,0.14
2011,8,2,14,30,11,229,238,11,30,980,262,2.6,0.14
2011,8,2,15,30,12,225,234,13,29,980,262,2.8000000000000003,0.14
2011,8,2,16,30,33,215,234,14,28,980,270,2.3000000000000003,0.14
2011,8,2,17,30,0,121,121,16,27,980,281,1.2000000000000002,0.14
2011,8,2,18,30,124,76,102,18,25,980,291,0.5,0.14
2011,8,2,19,30,0,8,8,19,24,980,248,0.6000000000000001,0.14
2011,8,2,20,30,0,0,0,19,24,980,236,1.1,0.14
2011,8,2,21,30,0,0,0,20,23,980,239,1.7000000000000002,0.14
2011,8,2,22,30,0,0,0,21,23,980,242,1.9000000000000001,0.14
2011,8,2,23,30,0,0,0,21,22,970,236,1.6,0.14
2011,8,3,0,30,0,0,0,20,21,970,199,1.8,0.14
2011,8,3,1,30,0,0,0,19,21,970,163,2.6,0.14
2011,8,3,2,30,0,0,0,19,20,970,161,3.2,0.14
2011,8,3,3,30,0,0,0,19,20,970,169,3.5,0.14
2011,8,3,4,30,0,0,0,19,20,970,157,3.7,0.14
2011,8,3,5,30,0,2,2,19,20,970,146,3.8000000000000003,0.14
2011,8,3,6,30,0,11,11,19,21,970,146,4.1000000000000005,0.14
2011,8,3,7,30,0,50,50,20,23,970,154,4.2,0.14
2011,8,3,8,30,0,79,79,22,25,970,168,4,0.14
2011,8,3,9,30,68,306,354,22,26,970,187,3.7,0.14
2011,8,3,10,30,40,338,371,22,28,970,206,3.5,0.14
2011,8,3,11,30,9,198,206,22,29,970,231,3.6,0.14
2011,8,3,12,30,8,183,190,22,30,970,255,3.7,0.14
2011,8,3,13,30,135,418,537,21,29,970,281,3.9000000000000004,0.14
2011,8,3,14,30,12,239,249,22,28,970,316,4.9,0.14
2011,8,3,15,30,11,219,227,22,28,970,343,6,0.14
2011,8,3,16,30,0,125,125,21,27,970,354,6.2,0.14
2011,8,3,17,30,465,125,306,20,26,970,357,5.5,0.14
2011,8,3,18,30,270,78,134,20,25,970,359,4.3,0.14
2011,8,3,19,30,12,8,9,20,23,970,0,3.3000000000000003,0.14
2011,8,3,20,30,0,0,0,20,22,970,0,2.8000000000000003,0.14
2011,8,3,21,30,0,0,0,20,21,970,3,2.4000000000000004,0.14
2011,8,3,22,30,0,0,0,20,21,980,11,2,0.14
2011,8,3,23,30,0,0,0,20,20,980,25,1.8,0.14
2011,8,4,0,30,0,0,0,20,20,980,46,2,0.14
2011,8,4,1,30,0,0,0,19,19,980,62,2.3000000000000003,0.14
2011,8,4,2,30,0,0,0,19,19,980,73,2.4000000000000004,0.14
2011,8,4,3,30,0,0,0,18,18,980,78,2.4000000000000004,0.14
2011,8,4,4,30,0,0,0,18,18,980,75,2.5,0.14
2011,8,4,5,30,32,9,9,17,18,980,68,2.8000000000000003,0.14
2011,8,4,6,30,387,62,139,17,20,980,66,3.1,0.14
2011,8,4,7,30,613,89,321,17,22,980,70,3.3000000000000003,0.14
2011,8,4,8,30,736,103,507,16,24,980,73,3.2,0.14
2011,8,4,9,30,816,108,675,16,27,980,76,3,0.14
2011,8,4,10,30,860,112,805,16,28,980,78,2.5,0.14
2011,8,4,11,30,881,115,887,16,29,980,80,2.2,0.14
2011,8,4,12,30,885,117,914,16,30,980,81,1.8,0.14
2011,8,4,13,30,867,122,883,15,31,980,83,1.6,0.14
2011,8,4,14,30,847,116,802,15,31,980,88,1.3,0.14
2011,8,4,15,30,807,110,673,15,31,980,93,1.1,0.14
2011,8,4,16,30,700,114,502,15,30,980,101,1,0.14
2011,8,4,17,30,594,87,316,14,29,980,112,1.2000000000000002,0.14
2011,8,4,18,30,410,55,138,15,27,980,126,1.2000000000000002,0.14
2011,8,4,19,30,0,10,10,17,25,980,135,1.2000000000000002,0.14
2011,8,4,20,30,0,0,0,17,23,980,140,1.2000000000000002,0.14
2011,8,4,21,30,0,0,0,17,21,980,140,1.2000000000000002,0.14
2011,8,4,22,30,0,0,0,17,21,980,136,1.2000000000000002,0.14
2011,8,4,23,30,0,0,0,17,20,980,131,1.2000000000000002,0.14
2011,8,5,0,30,0,0,0,16,20,980,124,1.1,0.14
2011,8,5,1,30,0,0,0,16,20,980,115,1.1,0.14
2011,8,5,2,30,0,0,0,16,20,980,104,1.2000000000000002,0.14
2011,8,5,3,30,0,0,0,16,19,980,93,1.4000000000000001,0.14
2011,8,5,4,30,0,0,0,15,19,980,86,1.6,0.14
2011,8,5,5,30,0,0,0,15,20,980,81,2.2,0.14
2011,8,5,6,30,0,64,65,15,22,980,79,2.4000000000000004,0.14
2011,8,5,7,30,174,150,216,15,24,980,87,1.9000000000000001,0.14
2011,8,5,8,30,720,104,497,16,27,980,96,1.4000000000000001,0.14
2011,8,5,9,30,786,116,660,16,29,980,96,1.4000000000000001,0.14
2011,8,5,10,30,849,112,794,15,30,980,108,1.8,0.14
2011,8,5,11,30,167,434,580,15,31,980,124,2.1,0.14
2011,8,5,12,30,140,448,574,15,32,980,139,2.3000000000000003,0.14
2011,8,5,13,30,194,433,603,15,32,980,151,2.3000000000000003,0.14
2011,8,5,14,30,171,391,529,15,32,980,159,2.1,0.14
2011,8,5,15,30,739,140,654,15,31,980,163,2.1,0.14
2011,8,5,16,30,659,127,491,15,30,980,165,2.2,0.14
2011,8,5,17,30,532,106,309,15,29,980,165,1.9000000000000001,0.14
2011,8,5,18,30,315,69,132,16,27,980,164,1.2000000000000002,0.14
2011,8,5,19,30,0,8,8,18,25,980,165,0.8,0.14
2011,8,5,20,30,0,0,0,18,24,980,154,1,0.14
2011,8,5,21,30,0,0,0,18,24,980,140,1.2000000000000002,0.14
2011,8,5,22,30,0,0,0,18,24,980,130,1.3,0.14
2011,8,5,23,30,0,0,0,18,23,980,121,1.2000000000000002,0.14
2011,8,6,0,30,0,0,0,18,23,980,112,1.2000000000000002,0.14
2011,8,6,1,30,0,0,0,19,23,980,107,1.3,0.14
2011,8,6,2,30,0,0,0,19,22,980,106,1.2000000000000002,0.14
2011,8,6,3,30,0,0,0,19,22,980,107,1.1,0.14
2011,8,6,4,30,0,0,0,19,22,980,107,0.9,0.14
2011,8,6,5,30,0,0,0,20,22,980,108,1.1,0.14
2011,8,6,6,30,0,63,63,20,24,980,109,0.7000000000000001,0.14
2011,8,6,7,30,92,149,184,19,27,980,34,0.7000000000000001,0.14
2011,8,6,8,30,90,234,283,19,28,980,328,1.2000000000000002,0.14
2011,8,6,9,30,59,297,338,18,30,980,329,1.2000000000000002,0.14
2011,8,6,10,30,13,246,257,17,31,980,317,1,0.14
2011,8,6,11,30,236,426,632,16,32,980,290,1.1,0.14
2011,8,6,12,30,21,320,339,16,33,980,265,1.5,0.14
2011,8,6,13,30,24,328,350,15,33,980,256,2,0.14
2011,8,6,14,30,6,180,185,15,33,980,253,2.5,0.14
2011,8,6,15,30,60,300,342,15,32,980,256,2.8000000000000003,0.14
2011,8,6,16,30,57,225,257,15,31,980,263,2.8000000000000003,0.14
2011,8,6,17,30,0,120,120,16,30,980,274,2.5,0.14
2011,8,6,18,30,13,69,71,16,28,980,288,1.9000000000000001,0.14
2011,8,6,19,30,0,0,0,17,26,980,313,1.4000000000000001,0.14
2011,8,6,20,30,0,0,0,18,25,980,337,1.4000000000000001,0.14
2011,8,6,21,30,0,0,0,17,24,970,359,1.4000000000000001,0.14
2011,8,6,22,30,0,0,0,17,23,970,17,1.3,0.14
2011,8,6,23,30,0,0,0,17,23,970,26,1,0.14
2011,8,7,0,30,0,0,0,17,23,970,34,0.5,0.14
2011,8,7,1,30,0,0,0,18,23,970,134,0.4,0.14
2011,8,7,2,30,0,0,0,18,22,970,186,0.5,0.14
2011,8,7,3,30,0,0,0,18,22,970,223,0.7000000000000001,0.14
2011,8,7,4,30,0,0,0,18,21,970,258,0.9,0.14
2011,8,7,5,30,0,0,0,19,21,970,280,1.5,0.14
2011,8,7,6,30,81,68,83,19,22,970,294,2,0.14
2011,8,7,7,30,327,131,253,19,24,970,300,2.5,0.14
2011,8,7,8,30,0,109,109,19,26,970,303,3,0.14
2011,8,7,9,30,550,235,614,19,28,970,304,3.4000000000000004,0.14
2011,8,7,10,30,47,338,376,19,29,970,304,3.8000000000000003,0.14
2011,8,7,11,30,758,187,847,19,30,970,303,4.1000000000000005,0.14
2011,8,7,12,30,789,173,879,18,31,970,302,4.4,0.14
2011,8,7,13,30,767,178,846,18,31,970,302,4.5,0.14
2011,8,7,14,30,513,291,702,17,30,970,301,4.6000000000000005,0.14
2011,8,7,15,30,7,197,202,17,29,970,301,4.5,0.14
2011,8,7,16,30,10,180,185,17,28,970,300,4.1000000000000005,0.14
2011,8,7,17,30,0,31,31,18,26,970,296,3.4000000000000004,0.14
2011,8,7,18,30,0,36,36,18,25,970,291,2.3000000000000003,0.14
2011,8,7,19,30,0,0,0,19,24,970,288,1.3,0.14
2011,8,7,20,30,0,0,0,20,23,970,288,0.8,0.14
2011,8,7,21,30,0,0,0,20,22,970,287,0.4,0.14
2011,8,7,22,30,0,0,0,20,22,970,257,0.30000000000000004,0.14
2011,8,7,23,30,0,0,0,20,22,970,254,0.2,0.14
2011,8,8,0,30,0,0,0,20,22,970,278,0.2,0.14
2011,8,8,1,30,0,0,0,20,21,970,212,0.2,0.14
2011,8,8,2,30,0,0,0,20,21,970,162,0.30000000000000004,0.14
2011,8,8,3,30,0,0,0,20,21,970,138,0.2,0.14
2011,8,8,4,30,0,0,0,19,21,970,90,0.4,0.14
2011,8,8,5,30,0,0,0,19,21,970,62,1,0.14
2011,8,8,6,30,273,68,119,19,22,970,68,1.4000000000000001,0.14
2011,8,8,7,30,446,123,287,19,23,970,78,1.5,0.14
2011,8,8,8,30,581,152,466,18,25,970,85,1.5,0.14
2011,8,8,9,30,677,166,630,18,26,970,93,1.4000000000000001,0.14
2011,8,8,10,30,318,361,615,17,27,970,90,1.3,0.14
2011,8,8,11,30,728,202,834,16,28,970,81,1.3,0.14
2011,8,8,12,30,264,434,670,16,29,970,78,1.2000000000000002,0.14
2011,8,8,13,30,771,175,845,16,30,970,77,0.9,0.14
2011,8,8,14,30,744,170,764,16,29,970,80,0.5,0.14
2011,8,8,15,30,369,283,537,16,28,970,92,0.30000000000000004,0.14
2011,8,8,16,30,462,189,440,16,27,970,265,0.4,0.14
2011,8,8,17,30,469,118,293,16,26,970,289,0.30000000000000004,0.14
2011,8,8,18,30,272,70,121,16,25,970,333,0.2,0.14
2011,8,8,19,30,0,0,0,18,24,970,26,0.4,0.14
2011,8,8,20,30,0,0,0,18,23,970,67,0.6000000000000001,0.14
2011,8,8,21,30,0,0,0,18,23,970,96,0.9,0.14
2011,8,8,22,30,0,0,0,18,22,970,110,1.3,0.14
2011,8,8,23,30,0,0,0,19,22,970,119,1.8,0.14
2011,8,9,0,30,0,0,0,19,21,970,131,2.2,0.14
2011,8,9,1,30,0,0,0,19,21,970,138,2.5,0.14
2011,8,9,2,30,0,0,0,20,21,970,140,2.5,0.14
2011,8,9,3,30,0,0,0,20,21,970,141,2.5,0.14
2011,8,9,4,30,0,0,0,20,21,970,143,2.4000000000000004,0.14
2011,8,9,5,30,0,0,0,20,21,970,152,2.3000000000000003,0.14
2011,8,9,6,30,0,7,7,21,22,970,165,2.5,0.14
2011,8,9,7,30,0,45,45,21,22,970,181,2.7,0.14
2011,8,9,8,30,0,89,89,21,22,970,202,3,0.14
2011,8,9,9,30,64,297,341,21,22,970,228,3.7,0.14
2011,8,9,10,30,151,376,496,20,22,970,256,4.800000000000001,0.14
2011,8,9,11,30,247,422,636,19,23,970,276,5.9,0.14
2011,8,9,12,30,725,213,858,18,24,970,290,6.800000000000001,0.14
2011,8,9,13,30,779,174,849,17,25,970,298,7.1000000000000005,0.14
2011,8,9,14,30,788,150,778,16,26,970,303,6.6000000000000005,0.14
2011,8,9,15,30,777,124,656,16,26,970,304,5.6000000000000005,0.14
2011,8,9,16,30,717,105,491,15,25,970,300,4.3,0.14
2011,8,9,17,30,138,148,199,15,24,970,287,2.9000000000000004,0.14
2011,8,9,18,30,0,60,60,16,23,970,270,1.7000000000000002,0.14
2011,8,9,19,30,0,0,0,18,22,970,245,1.6,0.14
2011,8,9,20,30,0,0,0,18,22,970,244,2.9000000000000004,0.14
2011,8,9,21,30,0,0,0,19,21,970,258,4,0.14
2011,8,9,22,30,0,0,0,18,19,970,273,4.1000000000000005,0.14
2011,8,9,23,30,0,0,0,16,18,970,281,3.9000000000000004,0.14
2011,8,10,0,30,0,0,0,16,18,970,278,3.7,0.14
2011,8,10,1,30,0,0,0,16,17,970,274,3.6,0.14
2011,8,10,2,30,0,0,0,16,17,970,270,3.5,0.14
2011,8,10,3,30,0,0,0,16,17,970,266,3.5,0.14
2011,8,10,4,30,0,0,0,16,17,970,262,3.5,0.14
2011,8,10,5,30,0,0,0,16,17,970,260,3.8000000000000003,0.14
2011,8,10,6,30,200,61,98,17,19,970,265,4.6000000000000005,0.14
2011,8,10,7,30,644,76,311,17,20,970,277,5.5,0.14
2011,8,10,8,30,235,226,352,16,21,970,287,6.2,0.14
2011,8,10,9,30,846,97,672,15,21,970,293,6.6000000000000005,0.14
2011,8,10,10,30,578,263,722,14,22,970,294,6.7,0.14
2011,8,10,11,30,26,329,352,13,22,970,295,6.6000000000000005,0.14
2011,8,10,12,30,336,414,712,12,23,970,298,6.4,0.14
2011,8,10,13,30,116,423,524,11,23,970,301,6.1000000000000005,0.14
2011,8,10,14,30,90,372,444,10,24,970,300,6.1000000000000005,0.14
2011,8,10,15,30,3,169,172,9,24,970,297,5.9,0.14
2011,8,10,16,30,787,90,512,9,23,970,300,5.5,0.14
2011,8,10,17,30,683,73,322,9,22,970,302,4.7,0.14
2011,8,10,18,30,465,49,133,9,20,970,304,3.5,0.14
2011,8,10,19,30,0,0,0,10,19,970,305,2.8000000000000003,0.14
2011,8,10,20,30,0,0,0,11,19,970,306,2.9000000000000004,0.14
2011,8,10,21,30,0,0,0,12,18,980,306,3,0.14
2011,8,10,22,30,0,0,0,12,18,980,307,3.2,0.14
2011,8,10,23,30,0,0,0,12,18,980,308,3.3000000000000003,0.14
2011,8,11,0,30,0,0,0,12,17,980,309,3.3000000000000003,0.14
2011,8,11,1,30,0,0,0,12,16,980,310,3.2,0.14
2011,8,11,2,30,0,0,0,12,15,980,310,3,0.14
2011,8,11,3,30,0,0,0,12,14,980,308,2.8000000000000003,0.14
2011,8,11,4,30,0,0,0,12,14,980,307,2.6,0.14
2011,8,11,5,30,0,0,0,11,14,980,306,2.8000000000000003,0.14
2011,8,11,6,30,527,43,137,11,16,980,304,3.5,0.14
2011,8,11,7,30,747,61,331,11,19,980,302,4.3,0.14
2011,8,11,8,30,842,75,523,8,21,980,307,4.9,0.14
2011,8,11,9,30,894,86,693,7,22,980,309,5.1000000000000005,0.14
2011,8,11,10,30,907,102,820,7,23,980,309,5,0.14
2011,8,11,11,30,922,107,901,7,24,980,307,4.9,0.14
2011,8,11,12,30,351,403,714,7,25,980,304,4.9,0.14
2011,8,11,13,30,324,398,677,7,26,980,301,4.800000000000001,0.14
2011,8,11,14,30,888,106,809,8,26,980,298,4.6000000000000005,0.14
2011,8,11,15,30,848,99,675,8,25,980,297,4.4,0.14
2011,8,11,16,30,787,87,505,8,24,980,296,4.1000000000000005,0.14
2011,8,11,17,30,671,72,315,9,23,980,295,3.3000000000000003,0.14
2011,8,11,18,30,445,48,127,11,21,980,294,2,0.14
2011,8,11,19,30,0,0,0,13,19,980,289,1.3,0.14
2011,8,11,20,30,0,0,0,14,18,980,281,1.3,0.14
2011,8,11,21,30,0,0,0,14,18,980,271,1.3,0.14
2011,8,11,22,30,0,0,0,15,17,980,263,1.5,0.14
2011,8,11,23,30,0,0,0,15,17,980,260,1.7000000000000002,0.14
2011,8,12,0,30,0,0,0,16,17,980,260,1.9000000000000001,0.14
2011,8,12,1,30,0,0,0,16,17,980,262,2,0.14
2011,8,12,2,30,0,0,0,16,16,980,264,2,0.14
2011,8,12,3,30,0,0,0,15,16,980,266,1.9000000000000001,0.14
2011,8,12,4,30,0,0,0,15,15,980,270,1.8,0.14
2011,8,12,5,30,0,0,0,16,16,980,272,2.1,0.14
2011,8,12,6,30,410,50,122,15,18,980,272,2.6,0.14
2011,8,12,7,30,637,76,305,14,21,980,271,3.1,0.14
2011,8,12,8,30,751,94,492,12,24,980,274,3.5,0.14
2011,8,12,9,30,818,105,659,11,26,980,270,3.6,0.14
2011,8,12,10,30,860,112,790,11,27,980,264,3.6,0.14
2011,8,12,11,30,864,127,869,11,28,980,258,3.5,0.14
2011,8,12,12,30,430,362,742,11,28,980,251,3.4000000000000004,0.14
2011,8,12,13,30,292,405,656,11,29,980,245,3.4000000000000004,0.14
2011,8,12,14,30,396,327,640,11,28,980,241,3.3000000000000003,0.14
2011,8,12,15,30,577,201,591,11,27,980,240,3,0.14
2011,8,12,16,30,611,146,469,11,25,980,240,2.7,0.14
2011,8,12,17,30,482,114,287,12,24,980,242,2.3000000000000003,0.14
2011,8,12,18,30,265,65,111,13,22,980,247,1.5,0.14
2011,8,12,19,30,0,0,0,14,20,980,250,1,0.14
2011,8,12,20,30,0,0,0,14,20,980,247,0.9,0.14
2011,8,12,21,30,0,0,0,14,20,980,244,0.9,0.14
2011,8,12,22,30,0,0,0,14,20,980,235,0.9,0.14
2011,8,12,23,30,0,0,0,13,19,980,213,0.9,0.14
2011,8,13,0,30,0,0,0,13,19,980,187,0.9,0.14
2011,8,13,1,30,0,0,0,13,18,980,166,1,0.14
2011,8,13,2,30,0,0,0,13,18,980,150,1.1,0.14
2011,8,13,3,30,0,0,0,13,18,980,139,1.2000000000000002,0.14
2011,8,13,4,30,0,0,0,14,18,980,134,1.2000000000000002,0.14
2011,8,13,5,30,0,0,0,14,18,980,131,1.2000000000000002,0.14
2011,8,13,6,30,0,52,52,15,20,980,133,1.5,0.14
2011,8,13,7,30,0,85,85,16,21,980,142,1.9000000000000001,0.14
2011,8,13,8,30,0,55,55,15,23,980,156,1.9000000000000001,0.14
2011,8,13,9,30,107,307,380,14,24,980,165,1.8,0.14
2011,8,13,10,30,167,379,511,12,26,980,196,1.9000000000000001,0.14
2011,8,13,11,30,53,380,426,11,28,980,227,1.9000000000000001,0.14
2011,8,13,12,30,822,155,878,11,28,980,227,2,0.14
2011,8,13,13,30,798,161,845,11,28,980,219,2.3000000000000003,0.14
2011,8,13,14,30,764,160,760,11,27,980,220,2.7,0.14
2011,8,13,15,30,708,153,629,12,27,980,224,2.8000000000000003,0.14
2011,8,13,16,30,113,227,286,12,26,980,228,2.7,0.14
2011,8,13,17,30,500,106,283,12,25,980,234,2.1,0.14
2011,8,13,18,30,262,63,107,14,23,980,242,1.2000000000000002,0.14
2011,8,13,19,30,0,0,0,15,21,980,258,0.8,0.14
2011,8,13,20,30,0,0,0,15,21,980,277,0.6000000000000001,0.14
2011,8,13,21,30,0,0,0,15,21,980,305,0.5,0.14
2011,8,13,22,30,0,0,0,15,20,980,356,0.5,0.14
2011,8,13,23,30,0,0,0,15,20,980,41,0.5,0.14
2011,8,14,0,30,0,0,0,15,20,980,96,0.5,0.14
2011,8,14,1,30,0,0,0,15,20,980,124,0.5,0.14
2011,8,14,2,30,0,0,0,15,20,980,126,0.4,0.14
2011,8,14,3,30,0,0,0,15,20,980,115,0.4,0.14
2011,8,14,4,30,0,0,0,15,19,980,81,0.6000000000000001,0.14
2011,8,14,5,30,0,0,0,15,19,980,58,0.7000000000000001,0.14
2011,8,14,6,30,0,16,16,15,19,980,53,1.1,0.14
2011,8,14,7,30,0,50,50,14,21,980,51,1.6,0.14
2011,8,14,8,30,0,57,57,14,22,980,50,1.8,0.14
2011,8,14,9,30,22,245,260,15,22,980,50,2,0.14
2011,8,14,10,30,131,377,480,15,22,980,55,2.4000000000000004,0.14
2011,8,14,11,30,63,390,444,16,22,980,62,3,0.14
2011,8,14,12,30,69,409,469,17,21,980,66,3.4000000000000004,0.14
2011,8,14,13,30,25,323,345,17,21,980,64,3.6,0.14
2011,8,14,14,30,0,139,140,18,21,980,62,3.8000000000000003,0.14
2011,8,14,15,30,0,92,92,18,21,980,59,3.6,0.14
2011,8,14,16,30,0,112,112,18,20,980,52,3.2,0.14
2011,8,14,17,30,0,78,78,18,20,980,41,2.8000000000000003,0.14
2011,8,14,18,30,0,7,7,18,19,980,32,2.6,0.14
2011,8,14,19,30,0,0,0,18,19,980,27,2.6,0.14
2011,8,14,20,30,0,0,0,18,19,980,24,2.7,0.14
2011,8,14,21,30,0,0,0,18,18,980,23,2.7,0.14
2011,8,14,22,30,0,0,0,17,18,980,20,2.6,0.14
2011,8,14,23,30,0,0,0,17,17,980,18,2.6,0.14
2011,8,15,0,30,0,0,0,17,17,980,16,2.6,0.14
2011,8,15,1,30,0,0,0,16,17,980,13,2.6,0.14
2011,8,15,2,30,0,0,0,16,16,980,11,2.6,0.14
2011,8,15,3,30,0,0,0,16,16,980,9,2.7,0.14
2011,8,15,4,30,0,0,0,16,16,980,8,2.7,0.14
2011,8,15,5,30,0,0,0,16,16,980,8,3,0.14
2011,8,15,6,30,233,64,103,16,18,980,11,3.3000000000000003,0.14
2011,8,15,7,30,131,139,185,17,20,980,15,3.6,0.14
2011,8,15,8,30,624,135,461,16,22,980,19,3.9000000000000004,0.14
2011,8,15,9,30,732,142,631,16,24,980,16,3.7,0.14
2011,8,15,10,30,274,363,577,15,25,980,9,3.5,0.14
2011,8,15,11,30,339,388,677,14,26,980,359,3.4000000000000004,0.14
2011,8,15,12,30,867,130,889,14,27,980,348,3.7,0.14
2011,8,15,13,30,830,148,854,14,28,980,341,4,0.14
2011,8,15,14,30,833,128,777,13,27,980,340,4.3,0.14
2011,8,15,15,30,815,108,651,13,27,980,340,4.6000000000000005,0.14
2011,8,15,16,30,774,88,489,12,26,980,342,4.7,0.14
2011,8,15,17,30,174,135,196,11,24,980,345,4.4,0.14
2011,8,15,18,30,484,41,119,11,21,980,344,3.8000000000000003,0.14
2011,8,15,19,30,0,0,0,11,19,980,342,3.5,0.14
2011,8,15,20,30,0,0,0,10,18,980,347,3.1,0.14
2011,8,15,21,30,0,0,0,10,16,980,351,2.7,0.14
2011,8,15,22,30,0,0,0,11,16,980,351,2.6,0.14
2011,8,15,23,30,0,0,0,11,15,980,349,2.6,0.14
2011,8,16,0,30,0,0,0,12,15,980,346,2.5,0.14
2011,8,16,1,30,0,0,0,12,14,980,344,2.3000000000000003,0.14
2011,8,16,2,30,0,0,0,13,14,980,342,2.2,0.14
2011,8,16,3,30,0,0,0,14,14,980,342,2.1,0.14
2011,8,16,4,30,0,0,0,14,14,980,342,2,0.14
2011,8,16,5,30,0,0,0,15,15,980,344,2.2,0.14
2011,8,16,6,30,488,42,122,16,17,980,345,2.6,0.14
2011,8,16,7,30,713,64,312,17,19,980,341,2.6,0.14
2011,8,16,8,30,826,76,505,16,23,980,335,2.5,0.14
2011,8,16,9,30,884,85,674,10,26,980,339,2.3000000000000003,0.14
2011,8,16,10,30,915,92,804,8,27,980,330,2.1,0.14
2011,8,16,11,30,929,97,885,8,28,980,315,2.2,0.14
2011,8,16,12,30,930,99,910,9,29,980,303,2.3000000000000003,0.14
2011,8,16,13,30,907,106,875,9,30,980,297,2.4000000000000004,0.14
2011,8,16,14,30,884,102,789,9,30,980,294,2.4000000000000004,0.14
2011,8,16,15,30,843,96,654,9,29,980,292,2.5,0.14
2011,8,16,16,30,302,205,360,9,28,980,292,2.5,0.14
2011,8,16,17,30,0,10,10,10,26,980,290,2.3000000000000003,0.14
2011,8,16,18,30,420,44,110,12,23,980,289,1.9000000000000001,0.14
2011,8,16,19,30,0,0,0,13,21,980,293,1.9000000000000001,0.14
